0.21249076299136505,0.18242430069949478,0.0818188467528671,2.2629043087363243e-05,0.2125133920344524,"[1, 13, 16, 13, 12, 12, 13, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.2125302940257825
0.17447831999743357,0.1334529910236597,0.08148081199033186,1.5713972970843315e-05,0.17449403397040442,"[0, 13, 16, 1, 16, 13, 13, 16, 16, 4, 17, 1, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.1745081429835409
0.17086640902562067,0.1416667503071949,0.0832669401424937,1.997395884245634e-05,0.17088638298446313,"[0, 13, 16, 13, 16, 12, 13, 16, 13, 4, 13, 13, 16, 16, 4, 12, 16, 1, 1, 16, 12, 4, 13, 1, 12, 4, 13, 13, 4, 1]",0.17089881497668102
0.201574711012654,0.16105266119120643,0.07817187713226303,1.6693025827407837e-05,0.20159140403848141,"[0, 13, 16, 13, 12, 12, 13, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.20160565100377426
0.2041432639816776,0.17464028496760875,0.07827705889940262,2.472399501129985e-05,0.2041679879766889,"[0, 13, 12, 13, 16, 12, 13, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.2041823749896139
0.24974340299377218,0.19597986584994942,0.09826088388217613,1.8717022612690926e-05,0.24976212001638487,"[0, 13, 16, 13, 12, 12, 13, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 1, 1, 4, 1]",0.24977685703197494
0.17926237802021205,0.12874373706290498,0.08173790294677019,1.201301347464323e-05,0.1792743910336867,"[0, 13, 16, 13, 12, 12, 16, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 13, 9, 4, 13, 13, 4, 1]",0.17928912804927677
0.2394419540069066,0.1772586319129914,0.09795881778700277,1.5364959836006165e-05,0.2394573189667426,"[1, 13, 16, 13, 12, 12, 13, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.23947338300058618
0.20519318798324093,0.15073312498861924,0.10614191403146833,3.226596163585782e-05,0.2052254539448768,"[1, 13, 16, 13, 12, 12, 16, 16, 16, 4, 17, 1, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.20524256600765511
0.20790749898878857,0.14690854790387675,0.07929066696669906,2.0043982658535242e-05,0.2079275429714471,"[0, 13, 16, 13, 12, 12, 13, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.20793948601931334
0.1730114440433681,0.14375549100805074,0.09952221484854817,1.6133009921759367e-05,0.17302757705328986,"[0, 13, 16, 1, 12, 12, 16, 16, 13, 4, 13, 13, 12, 1, 4, 12, 16, 13, 13, 13, 13, 4, 13, 13, 9, 4, 13, 13, 4, 1]",0.1730414759949781
0.21306632598862052,0.1795881909201853,0.11296324181603268,1.5644007362425327e-05,0.21308196999598294,"[1, 13, 16, 13, 12, 12, 16, 16, 16, 4, 17, 1, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.21309628698509187
0.15928896004334092,0.12694148404989392,0.0880530898575671,1.5644996892660856e-05,0.15930460504023358,"[0, 13, 12, 13, 12, 12, 16, 16, 16, 4, 17, 1, 12, 1, 13, 13, 13, 13, 13, 13, 13, 4, 1, 1, 9, 16, 1, 1, 13, 16]",0.15932003897614777
0.228498802985996,0.12826560286339372,0.09707784099737182,1.9835017155855894e-05,0.22851863800315186,"[1, 13, 16, 13, 12, 12, 13, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 1, 13, 4, 1]",0.22853484196821228
0.20422763196984306,0.13754841790068895,0.07937321701319888,2.3746048100292683e-05,0.20425137801794335,"[0, 16, 16, 13, 12, 12, 13, 16, 13, 4, 13, 13, 16, 16, 13, 12, 13, 13, 13, 13, 13, 4, 1, 1, 9, 4, 13, 13, 4, 1]",0.20426388003397733
