0.03274068399332464,0,0,0.0918295478913933,0.12457023188471794,0
0.033380988985300064,0,0,0.08991980785503983,0.1233007968403399,0
0.031868295976892114,0,0,0.09014574415050447,0.12201404012739658,0
0.0327684108633548,0,0,0.09262615791521966,0.12539456877857447,0
0.031677069840952754,0,0,0.08975086198188365,0.1214279318228364,0
0.031156822806224227,0,0,0.09062827797606587,0.1217851007822901,0
0.03145385812968016,0,0,0.09073897614143789,0.12219283427111804,0
0.03336373786441982,0,0,0.09407466603443027,0.12743840389885008,0
0.032987921964377165,0,0,0.09430325613357127,0.12729117809794843,0
0.031137337908148766,0,0,0.09066103305667639,0.12179837096482515,0
0.031221914803609252,0,0,0.09067528089508414,0.1218971956986934,0
0.031897560227662325,0,0,0.0900524368043989,0.12194999703206122,0
0.03326114104129374,0,0,0.09084911597892642,0.12411025702022016,0
0.03125034016557038,0,0,0.08996429690159857,0.12121463706716895,0
0.03217839100398123,0,0,0.09009427181445062,0.12227266281843185,0
0.0316160989459604,0,0,0.090712436940521,0.1223285358864814,0
0.03158795298077166,0,0,0.09092866606079042,0.12251661904156208,0
0.03296724916435778,0,0,0.09166884305886924,0.12463609222322702,0
0.03273991518653929,0,0,0.09036392881534994,0.12310384400188923,0
0.03259639209136367,0,0,0.09165606298483908,0.12425245507620275,0
0.03316811192780733,0,0,0.09030358586460352,0.12347169779241085,0
0.03149632108397782,0,0,0.08990507200360298,0.1214013930875808,0
0.031632580794394016,0,0,0.09112373180687428,0.12275631260126829,0
0.03229020698927343,0,0,0.09095269115641713,0.12324289814569056,0
0.04199821501970291,0,0,0.11476758890785277,0.15676580392755568,0
0.03177924896590412,0,0,0.0891215919982642,0.12090084096416831,0
0.03139232797548175,0,0,0.09088955400511622,0.12228188198059797,0
0.031385972164571285,0,0,0.09321212605573237,0.12459809822030365,0
0.031673298915848136,0,0,0.0936856500338763,0.12535894894972444,0
0.031500232173129916,0,0,0.09008763707242906,0.12158786924555898,0
0.03278607991524041,0,0,0.09183380822651088,0.12461988814175129,0
0.031791890040040016,0,0,0.09118603100068867,0.12297792104072869,0
0.03211679100058973,0,0,0.0897605000063777,0.12187729100696743,0
