0.08795831468887627,0.1023879456333816,0.08795831468887627,1.1104857549071312e-05,0.13667351566255093,"[16, 9, 15, 3, 8, 21, 13, 5, 17, 18, 11, 9, 14, 3, 6, 18, 3, 21]"
0.08646608656272292,0.10087657696567476,0.08646608656272292,1.4876015484333038e-05,0.13530755904503167,"[14, 13, 8, 17, 5, 15, 10, 7, 9, 7, 20, 7, 16, 17, 15, 7, 11, 9]"
0.0853829188272357,0.1065621473826468,0.0853829188272357,2.1790852770209312e-05,0.14102127589285374,"[12, 16, 16, 9, 20, 15, 21, 22, 14, 0, 11, 0, 19, 11, 5, 8, 14, 16]"
0.08974806545302272,0.10934909293428063,0.08974806545302272,2.095196396112442e-05,0.14392080483958125,"[18, 16, 9, 17, 0, 4, 2, 19, 22, 0, 8, 20, 21, 9, 7, 17, 4, 13]"
0.08765513403341174,0.10210138582624495,0.08765513403341174,1.4596851542592049e-05,0.1362908547744155,"[8, 22, 2, 23, 2, 16, 8, 14, 20, 8, 20, 11, 17, 18, 19, 12, 2, 12]"
0.09473138255998492,0.12232385645620525,0.09473138255998492,1.0896008461713791e-05,0.16889136796817183,"[14, 9, 19, 3, 15, 5, 8, 7, 7, 2, 8, 21, 3, 11, 8, 3, 6, 13]"
0.09879949456080794,0.11403711885213852,0.09879949456080794,1.9624829292297363e-05,0.15440363180823624,"[13, 0, 22, 15, 7, 11, 11, 19, 0, 18, 19, 0, 16, 11, 0, 18, 17, 8]"
0.08645742642693222,0.1065805156249553,0.08645742642693222,1.808907836675644e-05,0.14206337602809072,"[20, 6, 10, 22, 12, 12, 18, 22, 0, 3, 22, 10, 1, 16, 13, 19, 18, 22]"
0.09284769231453538,0.11626330809667706,0.09284769231453538,2.3745931684970856e-05,0.15282102883793414,"[16, 6, 1, 22, 10, 5, 21, 23, 1, 23, 5, 16, 20, 3, 12, 16, 6, 16]"
0.08221764070913196,0.09823601902462542,0.08221764070913196,1.648208126425743e-05,0.13387350924313068,"[2, 8, 5, 17, 12, 3, 13, 5, 15, 7, 19, 4, 18, 6, 9, 9, 20, 0]"
0.08872391702607274,0.11939813615754247,0.08872391702607274,2.1232059225440025e-05,0.15469494089484215,"[1, 21, 7, 22, 15, 15, 7, 15, 20, 2, 15, 11, 8, 15, 11, 23, 11, 22]"
0.08677785727195442,0.10845749918371439,0.08677785727195442,2.0184088498353958e-05,0.14323070412501693,"[5, 15, 0, 3, 13, 4, 1, 22, 2, 21, 17, 20, 12, 23, 10, 22, 10, 11]"
0.0889463594648987,0.10367099521681666,0.0889463594648987,1.571490429341793e-05,0.1384953260421753,"[18, 14, 12, 16, 6, 6, 11, 20, 1, 14, 4, 0, 17, 3, 17, 4, 21, 22]"
0.0860359335783869,0.10485431947745383,0.0860359335783869,1.1454103514552116e-05,0.1430260690394789,"[11, 11, 22, 18, 11, 1, 20, 4, 18, 6, 3, 22, 0, 2, 23, 8, 19, 14]"
0.0866291681304574,0.10851428261958063,0.0866291681304574,1.850794069468975e-05,0.1430990539956838,"[16, 5, 2, 12, 9, 19, 13, 14, 19, 0, 15, 22, 7, 14, 5, 14, 2, 10]"
