0.2489245138131082,0,0,1.5550752258859575,1.8039997396990657,1,0
0.25081511796452105,0,0,1.5742480540648103,1.8250631720293313,1,0
0.2524944511242211,0,0,1.570335126016289,1.82282957714051,1,0
0.24596841307356954,0,0,1.5784990130923688,1.8244674261659384,1,0
0.22280373610556126,0,0,1.5400293190032244,1.7628330551087856,1,0
0.2545681791380048,0,0,1.5526066860184073,1.8071748651564121,1,0
0.24789540306665003,0,0,1.6112525470089167,1.8591479500755668,1,0
0.254051003837958,0,0,1.6505635490175337,1.9046145528554916,1,0
0.25633579096756876,0,0,1.632241388084367,1.8885771790519357,1,0
0.25140520720742643,0,0,1.6132707509677857,1.8646759581752121,1,0
0.24941710499115288,0,0,1.6021766730118543,1.8515937780030072,1,0
0.2445350589696318,0,0,1.6221401740331203,1.866675233002752,1,0
0.2725349869579077,0,0,1.6203800339717418,1.8929150209296495,1,0
0.27554598404094577,0,0,1.5996800570283085,1.8752260410692543,1,0
0.2624379638582468,0,0,1.6233199331909418,1.8857578970491886,1,0
