0.03381909988820553,0.10087015223689377,0.06892475322820246,3.052107058465481e-05,0.1358977889176458,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.034159928327426314,0.1002271231263876,0.06849089567549527,3.0031893402338028e-05,0.13567967480048537,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.035868034698069096,0.09621090046130121,0.07107139122672379,3.429199568927288e-05,0.13339006807655096,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03562869061715901,0.09299596468918025,0.0692034165840596,3.436184488236904e-05,0.129848345881328,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.04378259112127125,0.09830369520932436,0.07796605373732746,3.338395617902279e-05,0.14331304701045156,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.034653425915166736,0.12349949614144862,0.0693600750528276,2.5491928681731224e-05,0.15935195703059435,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03511200682260096,0.08815449848771095,0.06851994921453297,3.4082913771271706e-05,0.12453140085563064,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03537628287449479,0.10472141019999981,0.06906925118528306,3.666686825454235e-05,0.1414686089847237,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.034741007490083575,0.10640214150771499,0.0687858397141099,3.338395617902279e-05,0.14234378887340426,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.036357413744553924,0.10817911219783127,0.07196382666006684,3.0030962079763412e-05,0.14585003000684083,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.034121725242584944,0.1053199500311166,0.07083134748972952,2.2278865799307823e-05,0.14077256992459297,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03698947932571173,0.10113191651180387,0.074302599998191,2.7657020837068558e-05,0.13924185908399522,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03470231592655182,0.10483413399197161,0.07112307567149401,2.667889930307865e-05,0.14082571887411177,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03492252551950514,0.11378799355588853,0.07393530360423028,3.2406067475676537e-05,0.14999105990864336,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.036524476017802954,0.08445207308977842,0.06847350718453526,1.759990118443966e-05,0.12217509490437806,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03488927916623652,0.09406824200414121,0.07012413605116308,2.667889930307865e-05,0.13028387678787112,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.037460770923644304,0.10119086224585772,0.07567868218757212,4.008784890174866e-05,0.14006228372454643,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.035352395847439766,0.0834205886349082,0.06813840847462416,2.626003697514534e-05,0.1200860720127821,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03581935563124716,0.10292753903195262,0.07224389002658427,3.764382563531399e-05,0.1399725377559662,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.04869731841608882,0.11867730552330613,0.08771687559783459,4.888908006250858e-05,0.16993312002159655,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03594304877333343,0.10557465977035463,0.07226714259013534,3.0520837754011154e-05,0.14297892595641315,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.034460874274373055,0.10571036161854863,0.07394780567847192,2.395501360297203e-05,0.1413855671416968,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03808395913802087,0.08685077354311943,0.06997460941784084,3.289501182734966e-05,0.12632981315255165,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03537796181626618,0.09909031703136861,0.071421924745664,2.577085979282856e-05,0.1358465247321874,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03735006833449006,0.1086534729693085,0.07247038069181144,4.043802618980408e-05,0.14752622111700475,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.03438642295077443,0.09912272496148944,0.06860550725832582,2.6191119104623795e-05,0.13458023313432932,1,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.04635386588051915,0.1124383823480457,0.08006576308980584,2.9543181881308556e-05,0.16010826802812517,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
0.035317826084792614,0.10580136510543525,0.07315364293754101,2.2348947823047638e-05,0.14247774495743215,0,"[13, 13, 13, 4, 16, 16, 16, 16, 16, 16, 16]"
