0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.001711078999505844,0.0008749810003791936,0.0009203560002788436,0.000915557999178418,0.0009369870003865799,0.0009092849995795405,0.0011502379984449362,0.0009913699996104697,0.0011219940006412799,0.00098887500098499,0.0009863499999482883,0.0010206339993601432,0.0008430109992332291,0.000861525999425794,0.0008559150010114536,0.0008261900002253242,0.0008504649995302316,0.0008670669994899072,0.0009169900004053488,0.000986209999609855,0.000951244999669143,0.000984205998975085,0.0009796970007300843,0.0009848969984886935
0.0018988209994859062,0.0010060669992526527,0.001190683000459103,0.0009511339994787704,0.0012343660000624368,0.0009327789994131308,0.001301160000366508,0.0011749440000130562,0.001236459998835926,0.0011542749998625368,0.0011514100006024819,0.0013421679996099556,0.0009339009993709624,0.0007496460002585081,0.0008679179991304409,0.0010964670000248589,0.0008457970016024774,0.0008405259995925007,0.0010445000007166527,0.0014446200002566911,0.001109311000618618,0.0011284970005362993,0.0011385650013835402,0.0010432470007799566
0.0018142829994758358,0.001183108999612159,0.0014501400000881404,0.001697943998806295,0.0018461629988451023,0.0018381280005996814,0.002178886999899987,0.0018653389997780323,0.0018751770003291313,0.0018412339995848015,0.0018709600008151028,0.0018345309999858728,0.0018707389990595402,0.0017064900002878858,0.0016408880001108628,0.0017086349998862715,0.0017061110011127312,0.0017322389994660625,0.0017785060008463915,0.0018551899993326515,0.001787012000932009,0.0018244919992866926,0.0018069689995172666,0.0018296119997103233
0.002422312998533016,0.001898061000247253,0.0018518540000513894,0.0017629759986448335,0.0016926150001381757,0.001883652999822516,0.0021722040000895504,0.001901876999909291,0.0018525550003687385,0.0018713400004344294,0.0018517829994380008,0.0018365150008321507,0.0017947760006791214,0.0017040160000760807,0.0017411560002074111,0.0016052809987741057,0.001733762001094874,0.0016997279999486636,0.001792201999705867,0.0018419759999233065,0.0018054970005323412,0.0018431869993946748,0.0018084719995385967,0.0018386489991826238
0.00245386300048267,0.0018466740002622828,0.001849369000410661,0.0018720719999691937,0.0017173209998873062,0.0017088749991671648,0.002061045999653288,0.0018913069998234278,0.0018433979985275073,0.0018545790007920004,0.001846232999014319,0.0018649980011105072,0.0017744380002113758,0.0017202170001837658,0.0017043269999703625,0.0016983149998850422,0.0016080160003184574,0.00170411600083753,0.0017977620009332895,0.0018388990010862472,0.0018266560000483878,0.001813681999919936,0.0018095839986926876,0.0018395410006633028
0.001895605999379768,0.0015707460006524343,0.0018562020013632718,0.002052210000329069,0.0018448499995429302,0.0016325030010193586,0.002010410998991574,0.002026901998760877,0.0018655999992915895,0.0018803469993144972,0.0018462030002410756,0.0018627640001795953,0.0017812820005929098,0.0017214190011145547,0.0017123220004577888,0.0017103280006267596,0.0019355809999979101,0.0016105909999168944,0.002002745999561739,0.0018384489994787145,0.0018634959997143596,0.0018212359991593985,0.001836483999795746,0.0018046350014628842
0.0026820209986908594,0.00200886799939326,0.0019775300006585894,0.0019626910016086185,0.0019812660011666594,0.001964966000741697,0.0018182509993494023,0.0016794700004538754,0.0017395329996361397,0.00171304300056363,0.0017052190014510415,0.0017249459997401573,0.0017619049995118985,0.0018705889997363556,0.0018333190000703325,0.0019165349985996727,0.0018356029995629797,0.0018717809998634038,0.0016519090004294412,0.0017005099998641526,0.0016486130007251631,0.0016547439990972634,0.0016901609997148626,0.0016627290005999384
0.002855045000615064,0.002018516999669373,0.0019940909987781197,0.0019727010003407486,0.001980184000785812,0.00196339300055115,0.0019209729998692637,0.0016093690010166029,0.0017012810003507184,0.001721368000289658,0.0017423179997422267,0.0017166300003736978,0.00178581000000122,0.0018382479993306333,0.0018359240002610022,0.0018658099997992394,0.0018285499991179677,0.001860108999608201,0.0017883339987747604,0.001603247001185082,0.0016623079991404666,0.001690672001132043,0.0016720960011298303,0.0016703530000086175
0.002691809000680223,0.0020512880000751466,0.001886127000034321,0.0018849360003514448,0.0018618029989738716,0.0018499399993743282,0.002029016000960837,0.0017202460003318265,0.0015805439998075599,0.001663621000261628,0.0017332609986624448,0.001696052000625059,0.001824852999561699,0.0018354630010435358,0.0018422859993734164,0.0018595580004330259,0.0018429569990985328,0.001869816998805618,0.0017289639999944484,0.0017112799996539252,0.0016258489995379932,0.0017377389995090198,0.0017061300004570512,0.001701521001450601
0.0026704789997893386,0.002065974998913589,0.001975184999537305,0.001999451000301633,0.001976157000171952,0.0020267220006644493,0.0018374759983998956,0.0017662729987932835,0.0017226609998033382,0.0015780199992150301,0.0017550820011820178,0.001723341998513206,0.0018760689999908209,0.0018411139990348602,0.0018623630003276048,0.0018387889995210571,0.0018593780005176086,0.0018414040005154675,0.0017999259998759953,0.0017193450003105681,0.0017054590007319348,0.001608618000318529,0.0016822249999677297,0.001696131999779027
0.002757842999926652,0.002027172999078175,0.0020059729995409725,0.0019627009987743804,0.001984492000701721,0.001984462000109488,0.0018509019992052345,0.0017526279989397153,0.001717331000691047,0.0019612690011854284,0.0015588440001010895,0.0016827670006023254,0.00178592000156641,0.001876409998658346,0.0018411330001981696,0.0018683140006032772,0.0018434680005157134,0.0018426359984005103,0.001803271999960998,0.0017097670006478438,0.0017315280001639621,0.0016654039991408354,0.0015890909999143332,0.001675121999141993
0.0026621729994076304,0.002020971000092686,0.0020024459990963805,0.0019774189986492274,0.0020009429990750505,0.001888212000267231,0.001987447998544667,0.0017452640004194109,0.0017518960012239404,0.0017297550002695061,0.001739964000080363,0.0015804049999132985,0.0017302250016655307,0.0018594379998830846,0.0018352919996686978,0.002016713000557502,0.001799274999939371,0.001828459999160259,0.0017392629997630138,0.0016848499999468913,0.001650677000725409,0.001662668999415473,0.0017008100003295112,0.0015595049990224652
0.00236120899899106,0.0017498619999969378,0.0018916379995062016,0.001850500999353244,0.002017573999182787,0.0017629370013310108,0.0020918939990224317,0.0018397709991404554,0.0018751669995253906,0.0018969379998452496,0.0018674629991437541,0.001831685000070138,0.0016032769999583252,0.0016886869998415932,0.00167960100043274,0.0017150170006061671,0.001674531000389834,0.001703525998891564,0.0017376089999743272,0.0017896169993036892,0.0017926520013133995,0.001790387999790255,0.0018481070001143962,0.0017969700002140598
0.002426491000733222,0.0017717929986247327,0.001769590000549215,0.0018536159986979328,0.0019190500006516231,0.0017362470007356023,0.0020713649992103456,0.001821025000026566,0.0018315460001758765,0.001825944998927298,0.0018291510004928568,0.001814773999285535,0.0017399339994881302,0.0015579419996356592,0.0016284849989460781,0.001693386999249924,0.0016719660015951376,0.0016895189983188175,0.001746676998664043,0.0017935840005520731,0.0017552220015204512,0.0018003269997279858,0.0019084089999523712,0.0018002960005105706
0.002469332001055591,0.0018568330015114043,0.0018026620000455296,0.0017593499997019535,0.002055004999419907,0.0017631070004426874,0.0020997589999751654,0.0018472140000085346,0.0018762800009426428,0.001851583001553081,0.0019217250010115094,0.0018362540013185935,0.0018084620005538454,0.0017139449992100708,0.0015481339996767929,0.0016723270000511548,0.0017123020006692968,0.0017246549996343674,0.0017525769999338081,0.0018243920003442327,0.0018097040010616183,0.0017822529989643954,0.0018456220004736679,0.001810346000638674
0.0024432730006083148,0.001885556001070654,0.0019093410010100342,0.0017741679985192604,0.0017542599998705555,0.0017295649995503481,0.002101051000863663,0.0018471950006642146,0.001870287998826825,0.0018375059989921283,0.0018595790006656898,0.0018189410002378281,0.0017975110004044836,0.0016750320010032738,0.0016812640005809953,0.0015409099996759323,0.0016398160005337559,0.0017027140002028318,0.0017553119996591704,0.001847966999775963,0.0018038429989246652,0.0017781560000003083,0.0018565119989943923,0.0018172890013374854
0.0018617519999679644,0.0011419820002629422,0.0019229569988965522,0.0018536970001150621,0.0018117580002581235,0.001743319999150117,0.0020947289995092433,0.001841082999817445,0.0018592279993754346,0.001856371998655959,0.0018497099990781862,0.001861922999523813,0.0017875230005302,0.0018568929990578908,0.0017033650001394562,0.0018361839993303875,0.0015417120011989027,0.0016745409993745852,0.0017828439995355438,0.001828729999033385,0.0018333190000703325,0.0017930939993675565,0.002220966000095359,0.001808883000194328
0.002434215999528533,0.0018875799996749265,0.0018583460005174857,0.0018661010017240187,0.0019655269989016233,0.0017797780001274077,0.002089679999699001,0.0018701280005188892,0.0018804980009008432,0.0018232999991596444,0.0018613310003274819,0.0018160870004066965,0.0018848249983420828,0.0016864130011526868,0.0017037960005836794,0.0016762649993324885,0.0016657939995639026,0.0015473819985345472,0.0017031749994202983,0.0026408230005472433,0.0018114480008080136,0.0017863310004031518,0.0018183510001108516,0.0019734420002350817
0.002704944001379772,0.002021050999246654,0.0020124650000070687,0.0019787409983109683,0.0019801639991783304,0.00248659399949247,0.0017810509998525959,0.0017359060002490878,0.0017374889994243858,0.0017220500012626871,0.001722130000416655,0.0020202690011501545,0.001768598000126076,0.0018688850013859337,0.0018344210002396721,0.0021035760000813752,0.001826095000069472,0.001853756999480538,0.0016161719995579915,0.0016755029992054915,0.0017034250013239216,0.0016887670008145506,0.0016923650000535417,0.0016601440001977608
0.0026983410007233033,0.0020508170000539394,0.0020215520016790833,0.001987288000236731,0.0021200769988354295,0.0019882489996234654,0.0018341899994993582,0.0016431919993920019,0.0019089609995717183,0.0017232919999514706,0.001748429998770007,0.0017047480014298344,0.0018431070002407068,0.001841594999859808,0.0018265060007252032,0.0017967309995583491,0.0017944360006367788,0.0018146539987355936,0.0017215389998455066,0.0015122569984669099,0.001601092999408138,0.0016766749995440478,0.0016704540012142388,0.0016478110010211822
0.0026582560003589606,0.002068038998913835,0.001985053999305819,0.002004710000619525,0.0019665990002977196,0.0019938000004913192,0.00182939099977375,0.0017592100011825096,0.0016381330005970085,0.0017196660010085907,0.0018673729991860455,0.0017191750011988916,0.001900806000776356,0.0018404929996904684,0.002137198998752865,0.0018371160003880505,0.0021516760007216362,0.0018447109996486688,0.002093257000524318,0.0017103989994211588,0.0015699140003562206,0.0016531609999219654,0.0017000890002236702,0.0016945789993769722
0.0027101930008939235,0.002029678000326385,0.0020000919994345168,0.0019792130005953368,0.0020642620002035983,0.001893773000119836,0.001833970000006957,0.0017285920002905186,0.0017159680010081502,0.0016463379997730954,0.0017219700002897298,0.0017992450011661276,0.0017766720011422876,0.0018662610000319546,0.001842645999204251,0.0018690249999053776,0.0018384989998594392,0.0018878010014304891,0.0017952269990928471,0.0017227709995495388,0.00169507899954624,0.0015225360002659727,0.0016533609996258747,0.001678878999882727
