84.8215778650593,75.20754889401093,69.86552166368769,57.140485363258776,57.11098331412736,55.67913906202684,66.89546323443784,66.54539923905487,67.33413110780727,66.6066970066042,68.17749943715239,63.096865359695585,55.093420014553715,53.02050853372727,58.46651732284174,57.362244813881055,54.85495772237206,54.047565221640546,60.84569667821257,64.7893954875126,64.94864871401612,64.76552176319522,62.91334191150062,59.9850027095431
84.58353795922386,71.8552370679165,72.99972749806315,71.77567160157183,68.24321848873619,65.37244614219601,82.01878168625264,73.41194443358555,71.22102316131976,72.27049229214495,70.30652371952189,68.57335517770274,66.41759058544771,60.97457345112745,62.408572407173146,62.61221373048676,89.64615830038926,61.31340407876485,64.28499754808887,67.8616108846976,68.49489425915019,67.0440974574155,66.64075641897796,65.26493080356894
85.71543267646592,76.78495474775939,72.15086145491262,68.47343133760425,67.61818694863148,58.71464437540395,66.7553572472524,65.94942632908985,68.58256040002608,68.6311036992421,67.89928114201373,67.05546605474457,61.099225638778776,55.007012822979895,49.39562773402906,53.277056979298344,54.404955906434985,54.72639960393101,60.32055175650085,65.28305763947948,66.44322316793033,65.5781340301674,64.27444183422834,62.40157589673379
84.48315650587713,77.46867362332777,75.44052483670445,67.02857843345244,66.55576548833618,68.53799480878506,72.81539923896818,73.70614760708149,72.57615436077475,71.26060948259754,72.5599082296428,69.29430424757173,70.48063298006628,65.19214205734087,60.75620716717237,56.43614531311143,57.570832633068925,59.604281122987246,65.15400350681016,69.26723974500374,68.17599423394415,69.10880625093142,67.87021060204495,66.18361816133732
84.42822986157523,74.41133468043489,73.96628737458649,72.82955781995628,69.64947862023529,70.65233746482788,78.86179179510428,77.64400427768128,78.3348395371379,83.67798604836052,78.73281750915565,77.25129713006635,75.4576260819549,73.57377958697609,73.2299860445035,73.29958170057903,71.16503433709947,73.17926770588481,75.04785852347567,76.00426929834107,76.90094471580673,75.95927301019927,75.70773041071382,74.83002730075387
84.80148131580688,77.8824353583275,77.40971440339672,77.24912277052844,77.44055078906011,73.85442563900354,77.43344442696419,79.98254457453952,80.53469153628734,81.43208019159293,81.11961271186485,80.82330389766878,79.25287592992292,77.30489754939913,76.58669296178829,76.3742261577714,76.65821290151314,75.39327765543517,77.51303532556165,78.76729969147372,78.64576973665723,79.06256587795463,78.35009038267567,78.28828635631454
86.18680528493195,79.76956276490932,79.26344486937711,79.01622110929823,78.97100175617803,80.41540831364016,77.40079287533374,74.60869761281103,76.72614157748467,76.56095496413009,76.55396016943135,76.96278796137769,77.93910365785396,78.06731213859267,78.00657688167597,77.86010630567897,78.6258725633831,78.25692338574926,75.5308729970875,75.25143994304536,75.45094723546532,75.27047343130575,75.10828952046384,75.17945930043979
85.95501861946563,80.83499950981407,80.72971533738675,80.2246797237213,80.37105606610952,80.33132654739717,80.6356332323538,78.10326157221643,75.98262966205888,79.17742742760949,79.10681446696192,78.47456661570314,79.7664087744093,79.58134021424476,79.61873100219407,78.75179026385672,78.62718795961682,79.46046508457118,77.65942988449137,75.37486712677406,76.47510808245427,76.60721800294273,77.59408838009404,77.10945085144682
86.25067830509427,80.7158634064923,79.79237232997771,80.16130120139616,80.96659079299977,80.13926366250965,82.02764971533048,79.51850035701817,77.35665965212714,75.55499860648068,78.2265446158978,79.6190324425731,79.71637953844426,78.50673611511559,78.20600162967635,78.30298672345556,78.03728844263026,79.33591278398919,77.13197038700828,76.6539807460504,75.27528651976608,76.77476370958422,76.2217172050994,77.47964045134775
85.85885877447622,81.08532115337216,80.40594383685576,80.48150183510818,80.6908103718405,80.49111343530552,80.74653471174099,77.86760186965421,77.95284983923708,75.35845029261374,74.44913102909588,77.11171376143793,78.02573491942819,79.35609761316331,78.7466914760617,78.79837799643474,78.1521680015546,78.8152810896497,76.50495540546368,75.1100297404313,76.77694763977829,74.2309975169433,75.37471882398854,76.49071726906605
