0.02961542597040534,0.04435179475694895,0.02961542597040534,6.2158796936273575e-06,0.05782599491067231,"[1, 19, 1, 21, 20, 7, 12, 14, 18, 10, 4, 9, 0, 16, 3, 1, 16, 15]"
0.031078458297997713,0.04527956573292613,0.031078458297997713,4.749977961182594e-06,0.05942570976912975,"[16, 14, 16, 16, 15, 17, 4, 10, 18, 3, 18, 3, 9, 15, 10, 1, 17, 12]"
0.029067942406982183,0.042677286081016064,0.029067942406982183,6.146030500531197e-06,0.055459353141486645,"[2, 22, 8, 1, 4, 1, 6, 9, 19, 21, 20, 13, 17, 10, 9, 22, 2, 2]"
0.02953734202310443,0.04511062242090702,0.02953734202310443,3.7709251046180725e-06,0.05838276888243854,"[13, 11, 22, 11, 1, 7, 16, 0, 20, 12, 2, 1, 14, 19, 0, 0, 3, 2]"
0.03251558425836265,0.047669813968241215,0.03251558425836265,5.307840183377266e-06,0.06443186174146831,"[18, 14, 22, 12, 10, 15, 23, 8, 19, 12, 10, 7, 3, 12, 20, 22, 21, 19]"
0.031309006037190557,0.04470561444759369,0.031309006037190557,4.748813807964325e-06,0.05967238778248429,"[0, 6, 21, 23, 11, 14, 12, 17, 12, 1, 23, 1, 1, 0, 0, 8, 18, 18]"
0.02940450399182737,0.042925357818603516,0.02940450399182737,5.237990990281105e-06,0.05646555591374636,"[18, 5, 23, 19, 11, 2, 17, 6, 4, 0, 9, 21, 19, 5, 7, 14, 5, 18]"
0.03152544377371669,0.044972265139222145,0.03152544377371669,4.3299514800310135e-06,0.05913216597400606,"[10, 5, 15, 8, 19, 22, 12, 9, 5, 15, 2, 20, 14, 6, 16, 23, 10, 12]"
0.03512806864455342,0.04903751821257174,0.03512806864455342,3.352062776684761e-06,0.0644631499890238,"[10, 18, 12, 10, 10, 11, 23, 23, 12, 0, 7, 5, 9, 10, 4, 13, 4, 23]"
0.03184755356051028,0.05136232846416533,0.03184755356051028,5.30807301402092e-06,0.06725037703290582,"[6, 19, 10, 9, 20, 21, 14, 14, 17, 17, 20, 11, 19, 21, 7, 4, 11, 11]"
0.02996735624037683,0.04442066140472889,0.02996735624037683,4.3299514800310135e-06,0.05867980397306383,"[13, 14, 14, 6, 5, 15, 4, 9, 18, 7, 6, 20, 16, 9, 3, 0, 2, 6]"
0.03172183712013066,0.04558358434587717,0.03172183712013066,4.749977961182594e-06,0.06118040205910802,"[17, 4, 14, 14, 17, 19, 18, 16, 7, 7, 17, 1, 18, 1, 8, 1, 23, 1]"
0.030135327018797398,0.04646784858778119,0.030135327018797398,4.3299514800310135e-06,0.08173217508010566,"[6, 2, 3, 9, 0, 19, 20, 8, 19, 17, 12, 7, 22, 4, 12, 0, 9, 13]"
0.02837190544232726,0.04420792474411428,0.02837190544232726,4.3299514800310135e-06,0.059031245997175574,"[3, 21, 21, 23, 5, 7, 22, 11, 21, 14, 23, 15, 10, 23, 5, 12, 2, 7]"
0.029028408462181687,0.04298150958493352,0.029028408462181687,4.3299514800310135e-06,0.05686993710696697,"[15, 9, 21, 13, 17, 11, 10, 4, 1, 13, 10, 20, 10, 22, 17, 10, 14, 19]"
