0.4714211579412222,0,0,0.2479682480916381,0.7193894060328603,0,0
0.17039588908664882,0,0,0.13223747699521482,0.30263336608186364,0,0
0.3937548629473895,0,0,0.16240381100215018,0.5561586739495397,0,0
0.2809155909344554,0,0,0.17505178786814213,0.4559673788025975,0,0
0.18923026509582996,0,0,0.5841033570468426,0.7733336221426725,0,0
0.2484514790121466,0,0,0.1369880810379982,0.3854395600501448,0,0
0.5237521810922772,0,0,0.16946155205368996,0.6932137331459671,0,0
0.7374153002165258,0,0,0.12700000987388194,0.8644153100904077,0,0
0.4368276549503207,0,0,0.11083943699486554,0.5476670919451863,0,0
0.18144980701617897,0,0,0.11158345593139529,0.29303326294757426,0,0
0.346537688979879,0,0,0.16778591996990144,0.5143236089497805,0,0
0.7372407668735832,0,0,0.23688073502853513,0.9741215019021183,0,0
0.7160243128892034,0,0,0.42933641001582146,1.1453607229050249,0,0
0.2031084259506315,0,0,0.15347062307409942,0.3565790490247309,0,0
0.3703875772189349,0,0,0.19114803592674434,0.5615356131456792,0,0
